id,city,region,country,country_code,air_quality,water_pollution
2408,Raipur,Chhattisgarh,India,356,15.09433962,68.61702128
2409,Jining,Shandong,China,156,0,50
2410,Tavira,,Portugal,620,100,0
2411,Sines,Setubal,Portugal,620,75,50
2412,Weihai,Shandong,China,156,12.5,50
2413,Zywiec,Silesian Voivodeship,Poland,616,50,50
2414,Rizhao,Shandong,China,156,10.71428571,37.5
2415,Taytay,,Philippines,608,0,100
2416,Linyi,Shandong,China,156,4.166666667,87.5
2417,Liaocheng,Shandong,China,156,0,50
2418,Binzhou,Shandong,China,156,0,50
2419,Castelo Branco,Castelo Branco,Portugal,620,100,0
2420,Albufeira,,Portugal,620,71.42857143,33.33333333
2421,Jeddah,Mecca Province,Saudi Arabia,682,35.24096386,54.43037975
2422,Folkestone,England,United Kingdom,826,75,50
2423,Gouyave,Saint John Parish,Grenada,308,50,75
2424,Valasske Mezirici,,Czech Republic,203,50,100
2425,Valledupar,Cesar Department,Colombia,170,50,50
2426,Nove Mesto nad Vahom,Trencin Region,Slovakia,703,50,50
2427,Heviz,Zala County,Hungary,348,62.5,37.5
2428,Janakpurdham,,Nepal,524,50,62.5
2429,Latacunga,Cotopaxi Province,Ecuador,218,58.33333333,91.66666667
2430,Puerto la Cruz,Anzoategui,Venezuela,862,25,100
2431,Nyeri,,Kenya,404,87.5,50
2432,Yasuj,Kohgiluyeh and Boyer-Ahmad Province,Iran,364,0,50
2433,Lukow,Lublin Voivodeship,Poland,616,62.5,50
2434,Litomerice,,Czech Republic,203,75,50
2435,Hattiesburg,Mississippi,United States of America,840,82.14285714,41.66666667
2436,Karlovy Vary,,Czech Republic,203,64.28571429,16.66666667
2437,Penrith,New South Wales,Australia,36,25,25
2438,Whitby,Ontario,Canada,124,86.53846154,17.30769231
2439,Ajax,Ontario,Canada,124,87.5,38.63636364
2440,Pickering,Ontario,Canada,124,75,50
2441,Des Plaines,Illinois,United States of America,840,100,50
2442,Torreon,Coahuila,Mexico,484,47.22222222,50
2443,Paradise,California,United States of America,840,75,50
2444,Samokov,Sofia Province,Bulgaria,100,50,50
2445,Sohag,Sohag Governorate,Egypt,818,25,100
2446,Badulla,Uva Province,Sri Lanka,144,50,50
2447,Jagodina,Pomoravlje District,Serbia,688,32.14285714,53.57142857
2448,Surrey,British Columbia,Canada,124,71.73913043,33.33333333
2449,Bansko,Blagoevgrad Province,Bulgaria,100,100,0
2450,Barcelona,Anzoategui,Venezuela,862,12.5,50
2451,Ambleside,England,United Kingdom,826,87.5,50
2452,Everett,Washington,United States of America,840,88.63636364,32.14285714
2453,Sumperk,,Czech Republic,203,75,50
2454,Zory,Silesian Voivodeship,Poland,616,25,50
2455,Mersa Matruh,Matrouh Governorate,Egypt,818,87.5,37.5
2456,Petrinja,Sisak-Moslavina County,Croatia,191,75,50
2457,Kutina,Sisak-Moslavina County,Croatia,191,45,25
2458,Novalja,Lika-Senj County,Croatia,191,50,50
2459,Agrinio,West Greece Region,Greece,300,75,50
2460,Solihull,England,United Kingdom,826,100,0
2461,Ogulin,,Croatia,191,100,0
2462,Delnice,Primorje-Gorski Kotar County,Croatia,191,100,0
2463,Novska,Sisak-Moslavina County,Croatia,191,100,0
2464,Slunj,,Croatia,191,100,0
2465,Columbia,Maryland,United States of America,840,100,25
2466,Pingdingshan,Henan,China,156,15,75
2467,Xinxiang,Henan,China,156,0,100
2468,Jiaozuo,Henan,China,156,0,50
2469,Puyang,Henan,China,156,0,50
2470,Xuchang,Henan,China,156,0,50
2471,Luohe,Henan,China,156,0,50
2472,Sanmenxia,Henan,China,156,0,50
2473,Nanyang,Henan,China,156,0,50
2474,Shangqiu,Henan,China,156,0,50
2475,Xinyang,Henan,China,156,0,50
2476,Airdrie,Alberta,Canada,124,62.5,25
2477,Changde,Hunan,China,156,0,50
2478,Yiyang,Hunan,China,156,0,50
2479,Chenzhou,Hunan,China,156,0,50
2480,Aksu,Xinjiang,China,156,75,100
2481,Welland,Ontario,Canada,124,45,45
2482,Oakville,Ontario,Canada,124,80,33.33333333
2483,Milton,Ontario,Canada,124,81.81818182,29.54545455
2484,Panzhihua,Sichuan,China,156,0,50
2485,Luzhou,Sichuan,China,156,0,50
2486,Deyang,Sichuan,China,156,0,50
2487,Mianyang,Sichuan,China,156,10.71428571,87.5
2488,Guangyuan,Sichuan,China,156,0,50
2489,Suining,Sichuan,China,156,0,50
2490,Leshan,Sichuan,China,156,0,50
2491,Nanchong,Sichuan,China,156,0,50
2492,Temple,Texas,United States of America,840,100,0
2493,Yibin,Sichuan,China,156,0,50
2494,Dazhou,Sichuan,China,156,0,50
2495,Ya'an,Sichuan,China,156,0,50
2496,Figueira da Foz,Coimbra,Portugal,620,93.75,25
2497,Caernarfon,Wales,United Kingdom,826,62.5,12.5
2498,Sangli,Maharashtra,India,356,47.22222222,62.5
2499,Bellingham,Washington,United States of America,840,94.73684211,30
2500,Gmunden,Upper Austria,Austria,40,100,50
2501,Nymburk,,Czech Republic,203,75,50
2502,Chingola,Copperbelt Province,Zambia,894,75,100
2503,Alverca do Ribatejo,Lisbon,Portugal,620,50,0
2504,Chico,California,United States of America,840,72.5,50
2505,Alton,Illinois,United States of America,840,25,75
2506,Am Timan,Salamat Region,Chad,148,100,0
2507,Amargosa Valley,Nevada,United States of America,840,25,100
2508,Moncton,New Brunswick,Canada,124,83.33333333,23.52941176
2509,Chetumal,Quintana Roo,Mexico,484,75,50
2510,Wagga Wagga,New South Wales,Australia,36,75,20
2511,Sao Joao de Meriti,Rio de Janeiro,Brazil,76,0,75
2512,Ulhasnagar,Maharashtra,India,356,10.86956522,73.91304348
2513,Ostroleka,Masovian Voivodeship,Poland,616,62.5,50
2514,Muzaffarabad,,Pakistan,586,33.33333333,66.66666667
2515,Burrel,Diber County,Albania,8,100,62.5
2516,Bedzin,Silesian Voivodeship,Poland,616,65,0
2517,Barueri,Sao Paulo,Brazil,76,50,50
2518,Grand Island,Nebraska,United States of America,840,75,0
2519,Kenosha,Wisconsin,United States of America,840,87.5,12.5
2520,White Plains,New York,United States of America,840,37.5,62.5
2521,Urbana,Illinois,United States of America,840,87.5,12.5
2522,Cape Coral,Florida,United States of America,840,75,25
2523,Spisska Nova Ves,Kosice Region,Slovakia,703,62.5,50
2524,Sault Ste. Marie,Ontario,Canada,124,50,53.33333333
2525,Geel,Flemish Region,Belgium,56,87.5,50
2526,Bahir Dar,Amhara Region,Ethiopia,231,50,50
2527,Enugu,Enugu State,Nigeria,566,5,100
2528,Great Falls,Montana,United States of America,840,75,25
2529,Ta'izz,Ta'izz Governorate,Yemen,887,0,100
2530,Sylhet,Sylhet Division,Bangladesh,50,50,53.33333333
2531,Americana,Sao Paulo,Brazil,76,25,75
2532,Kurashiki,Okayama Prefecture,Japan,392,50,50
2533,Nova Friburgo,Rio de Janeiro,Brazil,76,100,0
2534,Huancayo,Junin,Peru,604,75,75
2535,Ames,Iowa,United States of America,840,66.66666667,50
2536,Kolin,,Czech Republic,203,75,50
2537,Prerov,,Czech Republic,203,62.5,50
2538,Prostejov,,Czech Republic,203,50,50
2539,Hadera,Haifa District,Israel,376,25,50
2540,Kamloops,British Columbia,Canada,124,71.42857143,25
2541,Macae,Rio de Janeiro,Brazil,76,100,37.5
2542,Ibiza,Balearic Islands,Spain,724,68.75,50
2543,Bridgewater,Nova Scotia,Canada,124,100,0
2544,Rochdale,England,United Kingdom,826,50,0
2545,Alor Setar,Kedah,Malaysia,458,70.83333333,41.66666667
2546,Wolfville,Nova Scotia,Canada,124,75,0
2547,Backa Palanka,,Serbia,688,62.5,50
2548,Aktobe,Aktobe Region,Kazakhstan,398,25,87.5
2549,Kiskunfelegyhaza,Bacs-Kiskun County,Hungary,348,100,75
2550,Kenitra,Rabat-Sale-Kenitra,Morocco,504,40.625,71.42857143
2551,Toowoomba,Queensland,Australia,36,86.66666667,10
2552,Riobamba,Chimborazo Province,Ecuador,218,100,75
2553,Spanish Fork,Utah,United States of America,840,75,0
2554,Logan,Utah,United States of America,840,67.85714286,0
2555,Tooele,Utah,United States of America,840,100,50
2556,Farmington,Utah,United States of America,840,100,50
2557,Lewiston,Utah,United States of America,840,75,0
2558,Villach,Carinthia,Austria,40,85.41666667,11.25
2559,Algeciras,Andalusia,Spain,724,75,50
2560,Berkeley,California,United States of America,840,79.16666667,36.11111111
2561,Karaganda,Karaganda Region,Kazakhstan,398,16.66666667,66.66666667
2562,Marbella,Andalusia,Spain,724,94.64285714,42.85714286
2563,Port Perry,Ontario,Canada,124,100,37.5
2564,Ann Arbor,Michigan,United States of America,840,76.31578947,51.78571429
2565,Pasadena,California,United States of America,840,65,20
2566,Key West,Florida,United States of America,840,100,0
2567,Leoben,Styria,Austria,40,80,75
2568,Ferrol,Galicia,Spain,724,100,50
2569,Aveiro,Aveiro,Portugal,620,67.1875,46.66666667
2570,Duluth,Minnesota,United States of America,840,96.42857143,25
2571,Glendale,California,United States of America,840,77.5,45.83333333
2572,Liupanshui,Guizhou,China,156,0,50
2573,Anshun,Guizhou,China,156,37.5,50
2574,San Bernardino,California,United States of America,840,0,50
2575,Tongren,Guizhou,China,156,25,50
2576,Pavlodar,Pavlodar Region,Kazakhstan,398,0,75
2577,Pensacola,Florida,United States of America,840,66.17647059,53.125
2578,Kufstein,Tyrol,Austria,40,87.5,50
2579,Cedar Rapids,Iowa,United States of America,840,89.28571429,25
2580,Baden bei Wien,Lower Austria,Austria,40,87.5,50
2581,Evansville,Indiana,United States of America,840,68.75,37.5
2582,Kansas City,Kansas,United States of America,840,68.75,31.25
2583,Rochester,Minnesota,United States of America,840,80.55555556,62.5
2584,Mountain View,California,United States of America,840,91.66666667,33.33333333
2585,Pomona,California,United States of America,840,37.5,75
2586,South Bend,Indiana,United States of America,840,92.85714286,33.33333333
2587,Atyrau,Atyrau Region,Kazakhstan,398,28.57142857,60.71428571
2588,Minot,North Dakota,United States of America,840,68.75,75
2589,Monterey,California,United States of America,840,91.66666667,34.375
2590,Klosterneuburg,Lower Austria,Austria,40,62.5,50
2591,Wolfsberg,Carinthia,Austria,40,100,50
2592,Barakaldo,Basque Autonomous Community,Spain,724,87.5,50
2593,Leonding,Upper Austria,Austria,40,100,0
2594,Iowa City,Iowa,United States of America,840,83.33333333,37.5
2595,Benidorm,Community of Valencia,Spain,724,80.55555556,50
2596,St. Augustine,Florida,United States of America,840,87.5,62.5
2597,Gainesville,Florida,United States of America,840,87.5,34.375
2598,Palm Springs,California,United States of America,840,43.75,87.5
2599,Salinas,California,United States of America,840,100,50
2600,Ontario,California,United States of America,840,33.33333333,25
2601,Eureka,California,United States of America,840,100,0
2602,Oceanside,California,United States of America,840,75,75
2603,Palmdale,California,United States of America,840,32.14285714,50
2604,Kostanay,Kostanay Region,Kazakhstan,398,0,75
2605,Torrance,California,United States of America,840,75,0
2606,Sioux City,Iowa,United States of America,840,100,50
2607,Tulln an der Donau,Lower Austria,Austria,40,87.5,50
2608,Schwechat,Lower Austria,Austria,40,87.5,50
2609,Bloomington,Indiana,United States of America,840,83.33333333,55
2610,Ventura,California,United States of America,840,85,35
2611,Concord,California,United States of America,840,62.5,12.5
2612,Flint,Michigan,United States of America,840,62.5,87.5
2613,Gulfport,Mississippi,United States of America,840,100,0
2614,Daytona Beach,Florida,United States of America,840,96.42857143,46.42857143
2615,Biloxi,Mississippi,United States of America,840,100,50
2616,Fort Collins,Colorado,United States of America,840,86.84210526,35
2617,Alameda,California,United States of America,840,62.5,37.5
2618,Sri Ganganagar,Rajasthan,India,356,50,44.44444444
2619,Adoni,,India,356,0,100
2620,Carlsbad,California,United States of America,840,75,25
2621,Hayward,California,United States of America,840,87.5,25
2622,Fontana,California,United States of America,840,45,35
2623,Santa Clarita,California,United States of America,840,87.5,31.25
2624,Canton,Ohio,United States of America,840,83.33333333,25
2625,Roseville,California,United States of America,840,93.75,40
2626,Anderson,Indiana,United States of America,840,90,25
2627,Sarasota,Florida,United States of America,840,90.38461538,25
2628,Williamsburg,Virginia,United States of America,840,100,0
2629,Winchester,Virginia,United States of America,840,100,50
2630,Terre Haute,Indiana,United States of America,840,75,12.5
2631,Andover,England,United Kingdom,826,92.5,25
2632,Walnut Creek,California,United States of America,840,83.33333333,8.333333333
2633,Lawrence,Kansas,United States of America,840,87.5,50
2634,Owensboro,Kentucky,United States of America,840,60.71428571,66.66666667
2635,Kronach,Bavaria,Germany,276,87.5,50
2636,Knittelfeld,Styria,Austria,40,75,50
2637,Carson,California,United States of America,840,25,100
2638,Corona,California,United States of America,840,50,37.5
2639,Lancaster,California,United States of America,840,87.5,12.5
2640,Fullerton,California,United States of America,840,100,25
2641,Victorville,California,United States of America,840,85.71428571,50
2642,Antioch,California,United States of America,840,0,75
2643,Redding,California,United States of America,840,72.22222222,45.83333333
2644,Rancho Cucamonga,California,United States of America,840,66.66666667,16.66666667
2645,El Centro,California,United States of America,840,78.57142857,66.66666667
2646,Visalia,California,United States of America,840,40,75
2647,Manzini,Manzini Region,Eswatini,748,100,62.5
2648,Idaho Falls,Idaho,United States of America,840,95.83333333,16.66666667
2649,Wrexham,Wales,United Kingdom,826,83.33333333,0
2650,Qujing,Yunnan,China,156,25,50
2651,Ekibastuz,Pavlodar Region,Kazakhstan,398,25,50
2652,Yuxi,Yunnan,China,156,25,50
2653,Xianyang,Shaanxi,China,156,0,50
2654,Tubize,Wallonia,Belgium,56,100,0
2655,Bendigo,Victoria,Australia,36,0,100
2656,Bad Arolsen,Hesse,Germany,276,100,50
2657,Bauska,,Latvia,428,75,50
2658,Tyler,Texas,United States of America,840,66.66666667,45.83333333
2659,Merced,California,United States of America,840,87.5,50
2660,Costa Mesa,California,United States of America,840,56.25,40
2661,Yakima,Washington,United States of America,840,78.125,31.25
2662,Ilam,Ilam Province,Iran,364,0,50
2663,Coeur d'Alene,Idaho,United States of America,840,79.16666667,50
2664,Moscow,Idaho,United States of America,840,37.5,62.5
2665,Shah Alam,Selangor,Malaysia,458,42.30769231,68.75
2666,Ogbomosho,Oyo State,Nigeria,566,50,0
2667,Overland Park,Kansas,United States of America,840,98.21428571,16.66666667
2668,Lewiston,Maine,United States of America,840,100,50
2669,Coatzacoalcos,Veracruz,Mexico,484,50,83.33333333
2670,Rishikesh,Uttarakhand,India,356,37.5,87.5
2671,Khorramabad,Lorestan Province,Iran,364,50,75
2672,Humenne,Presov Region,Slovakia,703,62.5,25
2673,Uherske Hradiste,,Czech Republic,203,45,0
2674,Vereeniging,Gauteng,South Africa,710,8.333333333,100
2675,Lawton,Oklahoma,United States of America,840,100,50
2676,Tottenham,England,United Kingdom,826,30,20
2677,Vila Real,Vila Real,Portugal,620,100,6.25
2678,Guelph,Ontario,Canada,124,86.9047619,26.47058824
2679,Ayacucho,Ayacucho,Peru,604,100,0
2680,Chaves,Vila Real,Portugal,620,100,25
2681,Franca,Sao Paulo,Brazil,76,100,50
2682,Clausthal-Zellerfeld,Lower Saxony,Germany,276,100,50
2683,Ouarzazate,Draa-Tafilalet,Morocco,504,25,100
2684,Redwood City,California,United States of America,840,100,0
2685,Coral Springs,Florida,United States of America,840,100,50
2686,Decatur,Illinois,United States of America,840,70.83333333,37.5
2687,Mission Viejo,California,United States of America,840,75,75
2688,Fort Myers,Florida,United States of America,840,70.58823529,85
2689,Veurne,Flemish Region,Belgium,56,87.5,50
2690,Rochester,England,United Kingdom,826,95.83333333,0
2691,Vsetin,,Czech Republic,203,62.5,50
2692,Tongchuan,Shaanxi,China,156,0,50
2693,Baoji,Shaanxi,China,156,0,50
2694,Bad Waldsee,Baden-Wurttemberg,Germany,276,100,50
2695,Hanzhong,Shaanxi,China,156,0,100
2696,Ankang,Shaanxi,China,156,25,75
2697,Albany,Oregon,United States of America,840,75,12.5
2698,Chimbote,Ancash,Peru,604,0,100
2699,Veraval,Gujarat,India,356,0,100
2700,Varamin,Tehran Province,Iran,364,0,50
2701,Nakhon Pathom,Nakhon Pathom,Thailand,764,25,62.5
2702,Sahiwal,Punjab,Pakistan,586,75,25
2703,Presidente Prudente,Sao Paulo,Brazil,76,68.75,12.5
2704,Passo Fundo,Rio Grande do Sul,Brazil,76,50,75
2705,Koror,,Palau,585,100,0
2706,Bamenda,Northwest,Cameroon,120,15,92.85714286
2707,Tsetserleg,Arkhangai Province,Mongolia,496,0,50
2708,Ajman,Emirate of Ajman,United Arab Emirates,784,44.64285714,42.30769231
2709,Naxos,,Greece,300,100,50
2710,Encinitas,California,United States of America,840,75,12.5
2711,Jinchang,Gansu,China,156,20,0
2712,Tianshui,Gansu,China,156,0,50
2713,Pingliang,Gansu,China,156,0,50
2714,Hohhot,Inner Mongolia,China,156,0,50
2715,Weilheim in Oberbayern,Bavaria,Germany,276,100,50
2716,Alexandria,Minnesota,United States of America,840,100,25
2717,La Vega,La Vega Province,Dominican Republic,214,33.33333333,93.75
2718,Portimao,,Portugal,620,90,35
2719,Arnprior,Ontario,Canada,124,100,25
2720,Bordj Bou Arreridj,Bordj Bou Arreridj Province,Algeria,12,62.5,0
2721,Royal Leamington Spa,England,United Kingdom,826,92.85714286,0
2722,Dunakeszi,Pest County,Hungary,348,50,0
2723,Twin Falls,Idaho,United States of America,840,75,75
2724,Merrillville,Indiana,United States of America,840,87.5,50
2725,Warwick,England,United Kingdom,826,89.28571429,25
2726,Yeovil,England,United Kingdom,826,62.5,37.5
2727,Vila Nova de Famalicao,Braga,Portugal,620,100,50
2728,Buckow,Brandenburg,Germany,276,87.5,50
2729,Pila,Greater Poland Voivodeship,Poland,616,53.125,0
2730,Ankeny,Iowa,United States of America,840,100,50
2731,Annan,Scotland,United Kingdom,826,50,50
2732,Kos,,Greece,300,100,25
2733,Bozeman,Montana,United States of America,840,100,5.555555556
2734,Baotou,Inner Mongolia,China,156,28.57142857,33.33333333
2735,Wuhai,Inner Mongolia,China,156,0,50
2736,Chifeng,Inner Mongolia,China,156,0,50
2737,Senta,,Serbia,688,25,75
2738,Qinzhou,Guangxi,China,156,0,50
2739,Guigang,Guangxi,China,156,12.5,50
2740,Greenville,South Carolina,United States of America,840,91.25,18.33333333
2741,Warri,Delta State,Nigeria,566,0,100
2742,New Braunfels,Texas,United States of America,840,100,31.25
2743,Pittsfield,Illinois,United States of America,840,100,50
2744,Lapu-Lapu,,Philippines,608,12.5,87.5
2745,Wheaton,Illinois,United States of America,840,100,0
2746,Macomb,Illinois,United States of America,840,75,0
2747,McHenry,Illinois,United States of America,840,75,75
2748,Lockport,Illinois,United States of America,840,100,0
2749,Quincy,Illinois,United States of America,840,91.66666667,25
2750,Upington,,South Africa,710,100,12.5
2751,Corning,New York,United States of America,840,100,37.5
2752,Kilmarnock,Scotland,United Kingdom,826,75,16.66666667
2753,Telford,England,United Kingdom,826,90.625,31.25
2754,Mariapocs,Szabolcs-Szatmar-Bereg County,Hungary,348,100,0
2755,Calbayog,,Philippines,608,75,50
2756,Crystal Lake,Illinois,United States of America,840,68.75,25
2757,Bloomington,Illinois,United States of America,840,93.75,25
2758,Collinsville,Illinois,United States of America,840,75,25
2759,Rock Island,Illinois,United States of America,840,79.16666667,50
2760,Champaign,Illinois,United States of America,840,58.33333333,33.33333333
2761,Mount Vernon,Illinois,United States of America,840,100,0
2762,Labasa,Northern Division,Fiji,242,50,100
2763,Morden,Manitoba,Canada,124,25,50
2764,Burlington,Iowa,United States of America,840,87.5,37.5
2765,DeKalb,Illinois,United States of America,840,75,50
2766,Cabudare,Lara,Venezuela,862,0,100
2767,Orange,New South Wales,Australia,36,100,0
2768,Gulu,,Uganda,800,100,0
2769,Satara,Maharashtra,India,356,87.5,56.25
2770,Bradenton,Florida,United States of America,840,83.33333333,42.85714286
2771,Antsirabe,,Madagascar,450,0,100
2772,Hazel Park,Michigan,United States of America,840,25,25
2773,Owerri,Imo State,Nigeria,566,10,100
2774,Kissimmee,Florida,United States of America,840,70,68.75
2775,Udupi,Karnataka,India,356,50,37.5
2776,Fort Pierce,Florida,United States of America,840,75,0
2777,Stara Pazova,,Serbia,688,62.5,50
2778,Deerfield Beach,Florida,United States of America,840,91.66666667,36.11111111
2779,Paso Robles,California,United States of America,840,100,75
2780,Kuala Belait,Belait District,Brunei,96,12.5,100
2781,Kharagpur,West Bengal,India,356,50,55.76923077
2782,Germantown,Tennessee,United States of America,840,100,25
2783,Prince George,British Columbia,Canada,124,58.33333333,41.66666667
2784,Nachod,,Czech Republic,203,100,50
2785,Spisska Stara Ves,Presov Region,Slovakia,703,12.5,50
2786,Farah,Farah,Afghanistan,4,100,0
